,Client,Packages,hops,next,start
13702,4,0,1,101,207
13703,4,0,2,101,207
13704,5,0,0,101,207
13705,5,0,1,101,207
13706,5,0,2,101,207
13707,6,0,0,101,207
13708,6,0,1,101,207
13709,6,0,2,101,207
13710,7,0,0,101,207
13711,7,0,1,101,207
13712,7,0,2,101,207
13713,201,0,0,101,207
13714,201,0,1,101,207
13715,201,0,2,101,207
13716,202,0,0,101,207
13717,202,0,1,101,207
13718,202,0,2,101,207
13719,203,0,0,101,207
13720,203,0,1,101,207
13721,203,0,2,101,207
13722,204,0,0,101,207
13723,204,0,1,101,207
13724,204,0,2,101,207
13725,205,0,0,101,207
13726,205,0,1,101,207
13727,205,0,2,101,207
13728,206,0,0,101,207
13729,206,0,1,101,207
13730,206,0,2,101,207
13731,207,0,0,101,207
13732,207,0,1,101,207
13733,207,0,2,101,207
13734,1,0,0,102,207
13735,1,0,1,102,207
13736,1,0,2,102,207
13737,2,0,0,102,207
13738,2,0,1,102,207
13739,2,0,2,102,207
13740,3,0,0,102,207
13741,3,0,1,102,207
13742,3,0,2,102,207
13743,4,0,0,102,207
13744,4,0,1,102,207
13745,4,0,2,102,207
13746,5,0,0,102,207
13747,5,0,1,102,207
13748,5,0,2,102,207
13749,6,0,0,102,207
13750,6,0,1,102,207
13751,6,0,2,102,207
13752,7,0,0,102,207
13753,7,0,1,102,207
13754,7,0,2,102,207
13755,201,0,0,102,207
13756,201,0,1,102,207
13757,201,0,2,102,207
13758,202,0,0,102,207
13759,202,0,1,102,207
13760,202,0,2,102,207
13761,203,0,0,102,207
13762,203,0,1,102,207
13763,203,0,2,102,207
13764,204,0,0,102,207
13765,204,0,1,102,207
13766,204,0,2,102,207
13767,205,0,0,102,207
13768,205,0,1,102,207
13769,205,0,2,102,207
13770,206,0,0,102,207
13771,206,0,1,102,207
13772,206,0,2,102,207
13773,207,0,0,102,207
13774,207,0,1,102,207
13775,207,0,2,102,207
13776,1,0,0,103,207
13777,1,0,1,103,207
13778,1,0,2,103,207
13779,2,0,0,103,207
13780,2,0,1,103,207
13781,2,0,2,103,207
13782,3,0,0,103,207
13783,3,0,1,103,207
13784,3,0,2,103,207
13785,4,0,0,103,207
13786,4,0,1,103,207
13787,4,0,2,103,207
13788,5,0,0,103,207
13789,5,0,1,103,207
13790,5,0,2,103,207
13791,6,0,0,103,207
13792,6,0,1,103,207
13793,6,0,2,103,207
13794,7,0,0,103,207
13795,7,0,1,103,207
13796,7,0,2,103,207
13797,201,0,0,103,207
13798,201,0,1,103,207
13799,201,0,2,103,207
13800,202,0,0,103,207
13801,202,0,1,103,207
13802,202,0,2,103,207
13803,203,0,0,103,207
13804,203,0,1,103,207
13805,203,0,2,103,207
13806,204,0,0,103,207
13807,204,0,1,103,207
13808,204,0,2,103,207
13809,205,0,0,103,207
13810,205,0,1,103,207
13811,205,0,2,103,207
13812,206,0,0,103,207
13813,206,0,1,103,207
13814,206,0,2,103,207
13815,207,0,0,103,207
13816,207,0,1,103,207
13817,207,0,2,103,207
13818,1,0,0,104,207
13819,1,0,1,104,207
13820,1,0,2,104,207
13821,2,0,0,104,207
13822,2,0,1,104,207
13823,2,0,2,104,207
13824,3,0,0,104,207
13825,3,0,1,104,207
13826,3,0,2,104,207
13827,4,0,0,104,207
13828,4,0,1,104,207
13829,4,0,2,104,207
13830,5,0,0,104,207
13831,5,0,1,104,207
13832,5,0,2,104,207
13833,6,0,0,104,207
13834,6,0,1,104,207
13835,6,0,2,104,207
13836,7,0,0,104,207
13837,7,0,1,104,207
13838,7,0,2,104,207
13839,201,0,0,104,207
13840,201,0,1,104,207
13841,201,0,2,104,207
13842,202,0,0,104,207
13843,202,0,1,104,207
13844,202,0,2,104,207
13845,203,0,0,104,207
13846,203,0,1,104,207
13847,203,0,2,104,207
13848,204,0,0,104,207
13849,204,0,1,104,207
13850,204,0,2,104,207
13851,205,0,0,104,207
13852,205,0,1,104,207
13853,205,0,2,104,207
13854,206,0,0,104,207
13855,206,0,1,104,207
13856,206,0,2,104,207
13857,207,0,0,104,207
13858,207,0,1,104,207
13859,207,0,2,104,207
13860,1,0,0,105,207
13861,1,0,1,105,207
13862,1,0,2,105,207
13863,2,0,0,105,207
13864,2,0,1,105,207
13865,2,0,2,105,207
13866,3,0,0,105,207
13867,3,0,1,105,207
13868,3,0,2,105,207
13869,4,0,0,105,207
13870,4,0,1,105,207
13871,4,0,2,105,207
13872,5,0,0,105,207
13873,5,0,1,105,207
13874,5,0,2,105,207
13875,6,0,0,105,207
13876,6,0,1,105,207
13877,6,0,2,105,207
13878,7,0,0,105,207
13879,7,0,1,105,207
13880,7,0,2,105,207
13881,201,0,0,105,207
13882,201,0,1,105,207
13883,201,0,2,105,207
13884,202,0,0,105,207
13885,202,0,1,105,207
13886,202,0,2,105,207
13887,203,0,0,105,207
13888,203,0,1,105,207
13889,203,0,2,105,207
13890,204,0,0,105,207
13891,204,0,1,105,207
13892,204,0,2,105,207
13893,205,0,0,105,207
13894,205,0,1,105,207
13895,205,0,2,105,207
13896,206,0,0,105,207
13897,206,0,1,105,207
13898,206,0,2,105,207
13899,207,0,0,105,207
13900,207,0,1,105,207
13901,207,0,2,105,207
13902,1,0,0,106,207
13903,1,0,1,106,207
13904,1,0,2,106,207
13905,2,0,0,106,207
13906,2,0,1,106,207
13907,2,0,2,106,207
13908,3,0,0,106,207
13909,3,0,1,106,207
13910,3,0,2,106,207
13911,4,0,0,106,207
13912,4,0,1,106,207
13913,4,0,2,106,207
13914,5,0,0,106,207
13915,5,0,1,106,207
13916,5,0,2,106,207
13917,6,0,0,106,207
13918,6,0,1,106,207
13919,6,0,2,106,207
13920,7,0,0,106,207
13921,7,0,1,106,207
13922,7,0,2,106,207
13923,201,0,0,106,207
13924,201,0,1,106,207
13925,201,0,2,106,207
13926,202,0,0,106,207
13927,202,0,1,106,207
13928,202,0,2,106,207
13929,203,0,0,106,207
13930,203,0,1,106,207
13931,203,0,2,106,207
13932,204,0,0,106,207
13933,204,0,1,106,207
13934,204,0,2,106,207
13935,205,0,0,106,207
13936,205,0,1,106,207
13937,205,0,2,106,207
13938,206,0,0,106,207
13939,206,0,1,106,207
13940,206,0,2,106,207
13941,207,0,0,106,207
13942,207,0,1,106,207
13943,207,0,2,106,207
13944,1,0,0,107,207
13945,1,0,1,107,207
13946,1,0,2,107,207
13947,2,0,0,107,207
13948,2,0,1,107,207
13949,2,0,2,107,207
13950,3,0,0,107,207
13951,3,0,1,107,207
13952,3,0,2,107,207
13953,4,0,0,107,207
13954,4,0,1,107,207
13955,4,0,2,107,207
13956,5,0,0,107,207
13957,5,0,1,107,207
13958,5,0,2,107,207
13959,6,0,0,107,207
13960,6,0,1,107,207
13961,6,0,2,107,207
13962,7,0,0,107,207
13963,7,0,1,107,207
13964,7,0,2,107,207
13965,201,0,0,107,207
13966,201,0,1,107,207
13967,201,0,2,107,207
13968,202,0,0,107,207
13969,202,0,1,107,207
13970,202,0,2,107,207
13971,203,0,0,107,207
13972,203,0,1,107,207
13973,203,0,2,107,207
13974,204,0,0,107,207
13975,204,0,1,107,207
13976,204,0,2,107,207
13977,205,0,0,107,207
13978,205,0,1,107,207
13979,205,0,2,107,207
13980,206,0,0,107,207
13981,206,0,1,107,207
13982,206,0,2,107,207
13983,207,0,0,107,207
13984,207,0,1,107,207
13985,207,0,2,107,207
13986,1,0,0,108,207
13987,1,0,1,108,207
13988,1,0,2,108,207
13989,2,0,0,108,207
13990,2,0,1,108,207
13991,2,0,2,108,207
13992,3,0,0,108,207
13993,3,0,1,108,207
13994,3,0,2,108,207
13995,4,0,0,108,207
13996,4,0,1,108,207
13997,4,0,2,108,207
13998,5,0,0,108,207
13999,5,0,1,108,207
14000,5,0,2,108,207
14001,6,0,0,108,207
14002,6,0,1,108,207
14003,6,0,2,108,207
14004,7,0,0,108,207
14005,7,0,1,108,207
14006,7,0,2,108,207
14007,201,0,0,108,207
14008,201,0,1,108,207
14009,201,0,2,108,207
14010,202,0,0,108,207
14011,202,0,1,108,207
14012,202,0,2,108,207
14013,203,0,0,108,207
14014,203,0,1,108,207
14015,203,0,2,108,207
14016,204,0,0,108,207
14017,204,0,1,108,207
14018,204,0,2,108,207
14019,205,0,0,108,207
14020,205,0,1,108,207
14021,205,0,2,108,207
14022,206,0,0,108,207
14023,206,0,1,108,207
14024,206,0,2,108,207
14025,207,0,0,108,207
14026,207,0,1,108,207
14027,207,0,2,108,207
14028,1,0,0,109,207
14029,1,0,1,109,207
14030,1,0,2,109,207
14031,2,0,0,109,207
14032,2,0,1,109,207
14033,2,0,2,109,207
14034,3,0,0,109,207
14035,3,0,1,109,207
14036,3,0,2,109,207
14037,4,0,0,109,207
14038,4,0,1,109,207
14039,4,0,2,109,207
14040,5,0,0,109,207
14041,5,0,1,109,207
14042,5,0,2,109,207
14043,6,0,0,109,207
14044,6,0,1,109,207
14045,6,0,2,109,207
14046,7,0,0,109,207
14047,7,0,1,109,207
14048,7,0,2,109,207
14049,201,0,0,109,207
14050,201,0,1,109,207
14051,201,0,2,109,207
14052,202,0,0,109,207
14053,202,0,1,109,207
14054,202,0,2,109,207
14055,203,0,0,109,207
14056,203,0,1,109,207
14057,203,0,2,109,207
14058,204,0,0,109,207
14059,204,0,1,109,207
14060,204,0,2,109,207
14061,205,0,0,109,207
14062,205,0,1,109,207
14063,205,0,2,109,207
14064,206,0,0,109,207
14065,206,0,1,109,207
14066,206,0,2,109,207
14067,207,0,0,109,207
14068,207,0,1,109,207
14069,207,0,2,109,207
14070,1,0,0,110,207
14071,1,0,1,110,207
14072,1,0,2,110,207
14073,2,0,0,110,207
14074,2,0,1,110,207
14075,2,0,2,110,207
14076,3,0,0,110,207
14077,3,0,1,110,207
14078,3,0,2,110,207
14079,4,0,0,110,207
14080,4,0,1,110,207
14081,4,0,2,110,207
14082,5,0,0,110,207
14083,5,0,1,110,207
14084,5,0,2,110,207
14085,6,0,0,110,207
14086,6,0,1,110,207
14087,6,0,2,110,207
14088,7,0,0,110,207
14089,7,0,1,110,207
14090,7,0,2,110,207
14091,201,0,0,110,207
14092,201,0,1,110,207
14093,201,0,2,110,207
14094,202,0,0,110,207
14095,202,0,1,110,207
14096,202,0,2,110,207
14097,203,0,0,110,207
14098,203,0,1,110,207
14099,203,0,2,110,207
14100,204,0,0,110,207
14101,204,0,1,110,207
14102,204,0,2,110,207
14103,205,0,0,110,207
14104,205,0,1,110,207
14105,205,0,2,110,207
14106,206,0,0,110,207
14107,206,0,1,110,207
14108,206,0,2,110,207
14109,207,0,0,110,207
14110,207,0,1,110,207
14111,207,0,2,110,207
14112,1,0,0,1,101
14113,1,0,1,1,101
14114,1,0,2,1,101
14115,2,0,0,1,101
14116,2,0,1,1,101
14117,2,0,2,1,101
14118,3,0,0,1,101
14119,3,0,1,1,101
14120,3,0,2,1,101
14121,4,0,0,1,101
14122,4,0,1,1,101
14123,4,0,2,1,101
14124,5,0,0,1,101
14125,5,0,1,1,101
14126,5,0,2,1,101
14127,6,0,0,1,101
14128,6,0,1,1,101
14129,6,0,2,1,101
14130,7,0,0,1,101
14131,7,0,1,1,101
14132,7,0,2,1,101
14133,201,0,0,1,101
14134,201,0,1,1,101
14135,201,0,2,1,101
14136,202,0,0,1,101
14137,202,0,1,1,101
14138,202,0,2,1,101
14139,203,0,0,1,101
14140,203,0,1,1,101
14141,203,0,2,1,101
14142,204,0,0,1,101
14143,204,0,1,1,101
14144,204,0,2,1,101
14145,205,0,0,1,101
14146,205,0,1,1,101
14147,205,0,2,1,101
14148,206,0,0,1,101
14149,206,0,1,1,101
14150,206,0,2,1,101
14151,207,0,0,1,101
14152,207,0,1,1,101
14153,207,0,2,1,101
14154,1,0,0,2,101
14155,1,0,1,2,101
14156,1,0,2,2,101
14157,2,0,0,2,101
14158,2,0,1,2,101
14159,2,0,2,2,101
14160,3,0,0,2,101
14161,3,0,1,2,101
14162,3,0,2,2,101
14163,4,0,0,2,101
14164,4,0,1,2,101
14165,4,0,2,2,101
14166,5,0,0,2,101
14167,5,0,1,2,101
14168,5,0,2,2,101
14169,6,0,0,2,101
14170,6,0,1,2,101
14171,6,0,2,2,101
14172,7,0,0,2,101
14173,7,0,1,2,101
14174,7,0,2,2,101
14175,201,0,0,2,101
14176,201,0,1,2,101
14177,201,0,2,2,101
14178,202,0,0,2,101
14179,202,0,1,2,101
14180,202,0,2,2,101
14181,203,0,0,2,101
14182,203,0,1,2,101
14183,203,0,2,2,101
14184,204,0,0,2,101
14185,204,0,1,2,101
14186,204,0,2,2,101
14187,205,0,0,2,101
14188,205,0,1,2,101
14189,205,0,2,2,101
14190,206,0,0,2,101
14191,206,0,1,2,101
14192,206,0,2,2,101
14193,207,0,0,2,101
14194,207,0,1,2,101
14195,207,0,2,2,101
14196,1,0,0,3,101
14197,1,0,1,3,101
14198,1,0,2,3,101
14199,2,0,0,3,101
14200,2,0,1,3,101
14201,2,0,2,3,101
14202,3,0,0,3,101
14203,3,0,1,3,101
14204,3,0,2,3,101
14205,4,0,0,3,101
14206,4,0,1,3,101
14207,4,0,2,3,101
14208,5,0,0,3,101
14209,5,0,1,3,101
14210,5,0,2,3,101
14211,6,0,0,3,101
14212,6,0,1,3,101
14213,6,0,2,3,101
14214,7,0,0,3,101
14215,7,0,1,3,101
14216,7,0,2,3,101
14217,201,0,0,3,101
14218,201,0,1,3,101
14219,201,0,2,3,101
14220,202,0,0,3,101
14221,202,0,1,3,101
14222,202,0,2,3,101
14223,203,0,0,3,101
14224,203,0,1,3,101
14225,203,0,2,3,101
14226,204,0,0,3,101
14227,204,0,1,3,101
14228,204,0,2,3,101
14229,205,0,0,3,101
14230,205,0,1,3,101
14231,205,0,2,3,101
14232,206,0,0,3,101
14233,206,0,1,3,101
14234,206,0,2,3,101
14235,207,0,0,3,101
14236,207,0,1,3,101
14237,207,0,2,3,101
14238,1,0,0,4,101
14239,1,0,1,4,101
14240,1,0,2,4,101
14241,2,0,0,4,101
14242,2,0,1,4,101
14243,2,0,2,4,101
14244,3,0,0,4,101
14245,3,0,1,4,101
14246,3,0,2,4,101
14247,4,0,0,4,101
14248,4,0,1,4,101
14249,4,0,2,4,101
14250,5,0,0,4,101
14251,5,0,1,4,101
14252,5,0,2,4,101
14253,6,0,0,4,101
14254,6,0,1,4,101
14255,6,0,2,4,101
14256,7,0,0,4,101
14257,7,0,1,4,101
14258,7,0,2,4,101
14259,201,0,0,4,101
14260,201,0,1,4,101
14261,201,0,2,4,101
14262,202,0,0,4,101
14263,202,0,1,4,101
14264,202,0,2,4,101
14265,203,0,0,4,101
14266,203,0,1,4,101
14267,203,0,2,4,101
14268,204,0,0,4,101
14269,204,0,1,4,101
14270,204,0,2,4,101
14271,205,0,0,4,101
14272,205,0,1,4,101
14273,205,0,2,4,101
14274,206,0,0,4,101
14275,206,0,1,4,101
14276,206,0,2,4,101
14277,207,0,0,4,101
14278,207,0,1,4,101
14279,207,0,2,4,101
14280,1,0,0,5,101
14281,1,0,1,5,101
14282,1,0,2,5,101
14283,2,0,0,5,101
14284,2,0,1,5,101
14285,2,0,2,5,101
14286,3,0,0,5,101
14287,3,0,1,5,101
14288,3,0,2,5,101
14289,4,0,0,5,101
14290,4,0,1,5,101
14291,4,0,2,5,101
14292,5,0,0,5,101
14293,5,0,1,5,101
14294,5,0,2,5,101
14295,6,0,0,5,101
14296,6,0,1,5,101
14297,6,0,2,5,101
14298,7,0,0,5,101
14299,7,0,1,5,101
14300,7,0,2,5,101
14301,201,0,0,5,101
14302,201,0,1,5,101
14303,201,0,2,5,101
14304,202,0,0,5,101
14305,202,0,1,5,101
14306,202,0,2,5,101
14307,203,0,0,5,101
14308,203,0,1,5,101
14309,203,0,2,5,101
14310,204,0,0,5,101
14311,204,0,1,5,101
14312,204,0,2,5,101
14313,205,0,0,5,101
14314,205,0,1,5,101
14315,205,0,2,5,101
14316,206,0,0,5,101
14317,206,0,1,5,101
14318,206,0,2,5,101
14319,207,0,0,5,101
14320,207,0,1,5,101
14321,207,0,2,5,101
14322,1,0,0,6,101
14323,1,0,1,6,101
14324,1,0,2,6,101
14325,2,0,0,6,101
14326,2,0,1,6,101
14327,2,0,2,6,101
14328,3,0,0,6,101
14329,3,0,1,6,101
14330,3,0,2,6,101
14331,4,0,0,6,101
14332,4,0,1,6,101
14333,4,0,2,6,101
14334,5,0,0,6,101
14335,5,0,1,6,101
14336,5,0,2,6,101
14337,6,0,0,6,101
14338,6,0,1,6,101
14339,6,0,2,6,101
14340,7,0,0,6,101
14341,7,0,1,6,101
14342,7,0,2,6,101
14343,201,0,0,6,101
14344,201,0,1,6,101
14345,201,0,2,6,101
14346,202,0,0,6,101
14347,202,0,1,6,101
14348,202,0,2,6,101
14349,203,0,0,6,101
14350,203,0,1,6,101
14351,203,0,2,6,101
14352,204,0,0,6,101
14353,204,0,1,6,101
14354,204,0,2,6,101
14355,205,0,0,6,101
14356,205,0,1,6,101
14357,205,0,2,6,101
14358,206,0,0,6,101
14359,206,0,1,6,101
14360,206,0,2,6,101
14361,207,0,0,6,101
14362,207,0,1,6,101
14363,207,0,2,6,101
14364,1,0,0,7,101
14365,1,0,1,7,101
14366,1,0,2,7,101
14367,2,0,0,7,101
14368,2,0,1,7,101
14369,2,0,2,7,101
14370,3,0,0,7,101
14371,3,0,1,7,101
14372,3,0,2,7,101
14373,4,0,0,7,101
14374,4,0,1,7,101
14375,4,0,2,7,101
14376,5,0,0,7,101
14377,5,0,1,7,101
14378,5,0,2,7,101
14379,6,0,0,7,101
14380,6,0,1,7,101
14381,6,0,2,7,101
14382,7,0,0,7,101
14383,7,0,1,7,101
14384,7,0,2,7,101
14385,201,0,0,7,101
14386,201,0,1,7,101
14387,201,0,2,7,101
14388,202,0,0,7,101
14389,202,0,1,7,101
14390,202,0,2,7,101
14391,203,0,0,7,101
14392,203,0,1,7,101
14393,203,0,2,7,101
14394,204,0,0,7,101
14395,204,0,1,7,101
14396,204,0,2,7,101
14397,205,0,0,7,101
14398,205,0,1,7,101
14399,205,0,2,7,101
14400,206,0,0,7,101
14401,206,0,1,7,101
14402,206,0,2,7,101
14403,207,0,0,7,101
14404,207,0,1,7,101
14405,207,0,2,7,101
14406,1,0,0,201,101
14407,1,0,1,201,101
14408,1,0,2,201,101
14409,2,0,0,201,101
14410,2,0,1,201,101
14411,2,0,2,201,101
14412,3,0,0,201,101
14413,3,0,1,201,101
14414,3,0,2,201,101
14415,4,0,0,201,101
14416,4,0,1,201,101
14417,4,0,2,201,101
14418,5,0,0,201,101
14419,5,0,1,201,101
14420,5,0,2,201,101
14421,6,0,0,201,101
14422,6,0,1,201,101
14423,6,0,2,201,101
14424,7,0,0,201,101
14425,7,0,1,201,101
14426,7,0,2,201,101
14427,201,0,0,201,101
14428,201,11725,1,201,101
14429,201,0,2,201,101
14430,202,0,0,201,101
14431,202,0,1,201,101
14432,202,0,2,201,101
14433,203,0,0,201,101
14434,203,0,1,201,101
14435,203,0,2,201,101
14436,204,0,0,201,101
14437,204,0,1,201,101
14438,204,0,2,201,101
14439,205,0,0,201,101
14440,205,0,1,201,101
14441,205,0,2,201,101
14442,206,0,0,201,101
14443,206,0,1,201,101
14444,206,0,2,201,101
14445,207,0,0,201,101
14446,207,0,1,201,101
14447,207,0,2,201,101
14448,1,0,0,202,101
14449,1,0,1,202,101
14450,1,0,2,202,101
14451,2,0,0,202,101
14452,2,0,1,202,101
14453,2,0,2,202,101
14454,3,0,0,202,101
14455,3,0,1,202,101
14456,3,0,2,202,101
14457,4,0,0,202,101
14458,4,0,1,202,101
14459,4,0,2,202,101
14460,5,0,0,202,101
14461,5,0,1,202,101
14462,5,0,2,202,101
14463,6,0,0,202,101
14464,6,0,1,202,101
14465,6,0,2,202,101
14466,7,0,0,202,101
14467,7,0,1,202,101
14468,7,0,2,202,101
14469,201,0,0,202,101
14470,201,0,1,202,101
14471,201,0,2,202,101
14472,202,0,0,202,101
14473,202,527,1,202,101
14474,202,0,2,202,101
14475,203,0,0,202,101
14476,203,0,1,202,101
14477,203,0,2,202,101
14478,204,0,0,202,101
14479,204,0,1,202,101
14480,204,0,2,202,101
14481,205,0,0,202,101
14482,205,0,1,202,101
14483,205,0,2,202,101
14484,206,0,0,202,101
14485,206,0,1,202,101
14486,206,0,2,202,101
14487,207,0,0,202,101
14488,207,0,1,202,101
14489,207,0,2,202,101
14490,1,0,0,203,101
14491,1,0,1,203,101
14492,1,0,2,203,101
14493,2,0,0,203,101
14494,2,0,1,203,101
14495,2,0,2,203,101
14496,3,0,0,203,101
14497,3,0,1,203,101
14498,3,0,2,203,101
14499,4,0,0,203,101
14500,4,0,1,203,101
14501,4,0,2,203,101
14502,5,0,0,203,101
14503,5,0,1,203,101
14504,5,0,2,203,101
14505,6,0,0,203,101
14506,6,0,1,203,101
14507,6,0,2,203,101
14508,7,0,0,203,101
14509,7,0,1,203,101
14510,7,0,2,203,101
14511,201,0,0,203,101
14512,201,0,1,203,101
14513,201,0,2,203,101
14514,202,0,0,203,101
14515,202,0,1,203,101
14516,202,0,2,203,101
14517,203,0,0,203,101
14518,203,0,1,203,101
14519,203,0,2,203,101
14520,204,0,0,203,101
14521,204,0,1,203,101
14522,204,0,2,203,101
14523,205,0,0,203,101
14524,205,0,1,203,101
14525,205,0,2,203,101
14526,206,0,0,203,101
14527,206,0,1,203,101
14528,206,0,2,203,101
14529,207,0,0,203,101
14530,207,0,1,203,101
14531,207,0,2,203,101
14532,1,0,0,204,101
14533,1,0,1,204,101
14534,1,0,2,204,101
14535,2,0,0,204,101
14536,2,0,1,204,101
14537,2,0,2,204,101
14538,3,0,0,204,101
14539,3,0,1,204,101
14540,3,0,2,204,101
14541,4,0,0,204,101
14542,4,0,1,204,101
14543,4,0,2,204,101
14544,5,0,0,204,101
14545,5,0,1,204,101
14546,5,0,2,204,101
14547,6,0,0,204,101
14548,6,0,1,204,101
14549,6,0,2,204,101
14550,7,0,0,204,101
14551,7,0,1,204,101
14552,7,0,2,204,101
14553,201,0,0,204,101
14554,201,0,1,204,101
14555,201,0,2,204,101
14556,202,0,0,204,101
14557,202,0,1,204,101
14558,202,0,2,204,101
14559,203,0,0,204,101
14560,203,0,1,204,101
14561,203,0,2,204,101
14562,204,0,0,204,101
14563,204,0,1,204,101
14564,204,0,2,204,101
14565,205,0,0,204,101
14566,205,0,1,204,101
14567,205,0,2,204,101
14568,206,0,0,204,101
14569,206,0,1,204,101
14570,206,0,2,204,101
14571,207,0,0,204,101
14572,207,0,1,204,101
14573,207,0,2,204,101
14574,1,0,0,205,101
14575,1,0,1,205,101
14576,1,0,2,205,101
14577,2,0,0,205,101
14578,2,0,1,205,101
14579,2,0,2,205,101
14580,3,0,0,205,101
14581,3,0,1,205,101
14582,3,0,2,205,101
14583,4,0,0,205,101
14584,4,0,1,205,101
14585,4,0,2,205,101
14586,5,0,0,205,101
14587,5,0,1,205,101
14588,5,0,2,205,101
14589,6,0,0,205,101
14590,6,0,1,205,101
14591,6,0,2,205,101
14592,7,0,0,205,101
14593,7,0,1,205,101
14594,7,0,2,205,101
14595,201,0,0,205,101
14596,201,0,1,205,101
14597,201,0,2,205,101
14598,202,0,0,205,101
14599,202,0,1,205,101
14600,202,0,2,205,101
14601,203,0,0,205,101
14602,203,0,1,205,101
14603,203,0,2,205,101
14604,204,0,0,205,101
14605,204,0,1,205,101
14606,204,0,2,205,101
14607,205,0,0,205,101
14608,205,0,1,205,101
14609,205,0,2,205,101
14610,206,0,0,205,101
14611,206,0,1,205,101
14612,206,0,2,205,101
14613,207,0,0,205,101
14614,207,0,1,205,101
14615,207,0,2,205,101
14616,1,0,0,206,101
14617,1,0,1,206,101
14618,1,0,2,206,101
14619,2,0,0,206,101
14620,2,0,1,206,101
14621,2,0,2,206,101
14622,3,0,0,206,101
14623,3,0,1,206,101
14624,3,0,2,206,101
14625,4,0,0,206,101
14626,4,0,1,206,101
14627,4,0,2,206,101
14628,5,0,0,206,101
14629,5,0,1,206,101
14630,5,0,2,206,101
14631,6,0,0,206,101
14632,6,0,1,206,101
14633,6,0,2,206,101
14634,7,0,0,206,101
14635,7,0,1,206,101
14636,7,0,2,206,101
14637,201,0,0,206,101
14638,201,0,1,206,101
14639,201,0,2,206,101
14640,202,0,0,206,101
14641,202,0,1,206,101
14642,202,0,2,206,101
14643,203,0,0,206,101
14644,203,0,1,206,101
14645,203,0,2,206,101
14646,204,0,0,206,101
14647,204,0,1,206,101
14648,204,0,2,206,101
14649,205,0,0,206,101
14650,205,0,1,206,101
14651,205,0,2,206,101
14652,206,0,0,206,101
14653,206,0,1,206,101
14654,206,0,2,206,101
14655,207,0,0,206,101
14656,207,0,1,206,101
14657,207,0,2,206,101
14658,1,0,0,207,101
14659,1,0,1,207,101
14660,1,0,2,207,101
14661,2,0,0,207,101
14662,2,0,1,207,101
14663,2,0,2,207,101
14664,3,0,0,207,101
14665,3,0,1,207,101
14666,3,0,2,207,101
14667,4,0,0,207,101
14668,4,0,1,207,101
14669,4,0,2,207,101
14670,5,0,0,207,101
14671,5,0,1,207,101
14672,5,0,2,207,101
14673,6,0,0,207,101
14674,6,0,1,207,101
14675,6,0,2,207,101
14676,7,0,0,207,101
14677,7,0,1,207,101
14678,7,0,2,207,101
14679,201,0,0,207,101
14680,201,0,1,207,101
14681,201,0,2,207,101
14682,202,0,0,207,101
14683,202,0,1,207,101
14684,202,0,2,207,101
14685,203,0,0,207,101
14686,203,0,1,207,101
14687,203,0,2,207,101
14688,204,0,0,207,101
14689,204,0,1,207,101
14690,204,0,2,207,101
14691,205,0,0,207,101
14692,205,0,1,207,101
14693,205,0,2,207,101
14694,206,0,0,207,101
14695,206,0,1,207,101
14696,206,0,2,207,101
14697,207,0,0,207,101
14698,207,0,1,207,101
14699,207,0,2,207,101
14700,1,0,0,101,101
14701,1,0,1,101,101
14702,1,0,2,101,101
14703,2,0,0,101,101
14704,2,0,1,101,101
14705,2,0,2,101,101
14706,3,0,0,101,101
14707,3,0,1,101,101
14708,3,0,2,101,101
14709,4,0,0,101,101
14710,4,0,1,101,101
14711,4,0,2,101,101
14712,5,0,0,101,101
14713,5,0,1,101,101
14714,5,0,2,101,101
14715,6,0,0,101,101
14716,6,0,1,101,101
14717,6,0,2,101,101
14718,7,0,0,101,101
14719,7,0,1,101,101
14720,7,0,2,101,101
14721,201,0,0,101,101
14722,201,0,1,101,101
14723,201,0,2,101,101
14724,202,0,0,101,101
14725,202,0,1,101,101
14726,202,0,2,101,101
14727,203,0,0,101,101
14728,203,0,1,101,101
14729,203,0,2,101,101
14730,204,0,0,101,101
14731,204,0,1,101,101
14732,204,0,2,101,101
14733,205,0,0,101,101
14734,205,0,1,101,101
14735,205,0,2,101,101
14736,206,0,0,101,101
14737,206,0,1,101,101
14738,206,0,2,101,101
14739,207,0,0,101,101
14740,207,0,1,101,101
14741,207,0,2,101,101
14742,1,0,0,102,101
14743,1,0,1,102,101
14744,1,0,2,102,101
14745,2,0,0,102,101
14746,2,0,1,102,101
14747,2,0,2,102,101
14748,3,0,0,102,101
14749,3,0,1,102,101
14750,3,0,2,102,101
14751,4,0,0,102,101
14752,4,0,1,102,101
14753,4,0,2,102,101
14754,5,0,0,102,101
14755,5,0,1,102,101
14756,5,0,2,102,101
14757,6,0,0,102,101
14758,6,0,1,102,101
14759,6,0,2,102,101
14760,7,0,0,102,101
14761,7,0,1,102,101
14762,7,0,2,102,101
14763,201,0,0,102,101
14764,201,0,1,102,101
14765,201,0,2,102,101
14766,202,0,0,102,101
14767,202,0,1,102,101
14768,202,0,2,102,101
14769,203,0,0,102,101
14770,203,0,1,102,101
14771,203,0,2,102,101
14772,204,0,0,102,101
14773,204,0,1,102,101
14774,204,0,2,102,101
14775,205,0,0,102,101
14776,205,0,1,102,101
